Target, Prediction, Time
792.192,1210.84854209,2012-06-04 22:09:00
1517.29,1210.84854209,2012-06-04 22:10:00
2041.42,0,2012-06-04 22:11:00
1951.18,0,2012-06-04 22:12:00
1545.13,0,2012-06-04 22:13:00
1509.86,1203.93760651,2012-06-04 22:14:00
2094.76,1203.93760651,2012-06-04 22:15:00
3429.23,0,2012-06-04 22:16:00
3168.95,0,2012-06-04 22:17:00
3020.27,0,2012-06-04 22:18:00
3238.51,1152.44203484,2012-06-04 22:19:00
3388.77,1152.44203484,2012-06-04 22:20:00
1993.44,0,2012-06-04 22:21:00
1818.98,0,2012-06-04 22:22:00
1505.61,0,2012-06-04 22:23:00
1507.91,1140.04474621,2012-06-04 22:24:00
1839.09,1140.04474621,2012-06-04 22:25:00
1912.6,0,2012-06-04 22:26:00
1789.11,0,2012-06-04 22:27:00
1442.5,1024.49271464,2012-06-04 22:28:00
1252.51,1148.79303884,2012-06-04 22:29:00
1518.77,1148.79303884,2012-06-04 22:30:00
1210.39,0,2012-06-04 22:31:00
872.636,0,2012-06-04 22:32:00
559.26,0,2012-06-04 22:33:00
419.981,1599.31520499,2012-06-04 22:34:00
766.812,1138.23503318,2012-06-04 22:35:00
883.004,922.160343618,2012-06-04 22:36:00
886.898,0,2012-06-04 22:37:00
540.555,0,2012-06-04 22:38:00
483.709,1149.26002362,2012-06-04 22:39:00
829.144,1149.26002362,2012-06-04 22:40:00
873.471,0,2012-06-04 22:41:00
599.98,0,2012-06-04 22:42:00
362.832,0,2012-06-04 22:43:00
631.835,1130.89638642,2012-06-04 22:44:00
847.946,1130.89638642,2012-06-04 22:45:00
842.686,0,2012-06-04 22:46:00
708.724,0,2012-06-04 22:47:00
437.098,0,2012-06-04 22:48:00
581.116,1585.99694865,2012-06-04 22:49:00
866.763,1585.99694865,2012-06-04 22:50:00
839.089,0,2012-06-04 22:51:00
557.627,0,2012-06-04 22:52:00
427.655,0,2012-06-04 22:53:00
714.475,1133.5452025,2012-06-04 22:54:00
828.738,1133.5452025,2012-06-04 22:55:00
830.93,0,2012-06-04 22:56:00
629.017,0,2012-06-04 22:57:00
426.03,0,2012-06-04 22:58:00
654.758,1122.68228942,2012-06-04 22:59:00
827.874,1122.68228942,2012-06-04 23:00:00
828.135,0,2012-06-04 23:01:00
833.409,0,2012-06-04 23:02:00
507.441,0,2012-06-04 23:03:00
422.838,1122.68228942,2012-06-04 23:04:00
740.962,1122.68228942,2012-06-04 23:05:00
826.097,0,2012-06-04 23:06:00
517.441,0,2012-06-04 23:07:00
422.133,0,2012-06-04 23:08:00
719.784,1120.2944275,2012-06-04 23:09:00
721.465,1120.2944275,2012-06-04 23:10:00
969.406,0,2012-06-04 23:11:00
1301.03,0,2012-06-04 23:12:00
961.171,0,2012-06-04 23:13:00
1057.14,1116.7125081,2012-06-04 23:14:00
1299.64,1116.7125081,2012-06-04 23:15:00
1284.69,0,2012-06-04 23:16:00
1251.63,0,2012-06-04 23:17:00
891.602,0,2012-06-04 23:18:00
911.702,1119.15752955,2012-06-04 23:19:00
1308.66,1119.15752955,2012-06-04 23:20:00
1279.91,0,2012-06-04 23:21:00
1214.6,0,2012-06-04 23:22:00
890.671,0,2012-06-04 23:23:00
975.337,1124.1031793,2012-06-04 23:24:00
1281.56,1124.1031793,2012-06-04 23:25:00
1297.22,0,2012-06-04 23:26:00
1342.98,0,2012-06-04 23:27:00
1394.38,0,2012-06-04 23:28:00
989.608,1121.46618017,2012-06-04 23:29:00
1006.68,1121.46618017,2012-06-04 23:30:00
1420.78,0,2012-06-04 23:31:00
1480.39,0,2012-06-04 23:32:00
527.797,0,2012-06-04 23:33:00
512.123,1085.87382117,2012-06-04 23:34:00
870.312,1085.87382117,2012-06-04 23:35:00
916.053,0,2012-06-04 23:36:00
926.179,0,2012-06-04 23:37:00
781.824,0,2012-06-04 23:38:00
526.49,1126.43737192,2012-06-04 23:39:00
685.841,1126.43737192,2012-06-04 23:40:00
931.194,0,2012-06-04 23:41:00
931.422,0,2012-06-04 23:42:00
936.558,0,2012-06-04 23:43:00
852.452,1112.19462475,2012-06-04 23:44:00
525.171,1112.19462475,2012-06-04 23:45:00
623.917,0,2012-06-04 23:46:00
934.986,0,2012-06-04 23:47:00
932.329,0,2012-06-04 23:48:00
939.261,1114.94618054,2012-06-04 23:49:00
862.12,1114.94618054,2012-06-04 23:50:00
524.132,0,2012-06-04 23:51:00
593.819,0,2012-06-04 23:52:00
926.008,0,2012-06-04 23:53:00
922.0,1121.7137647,2012-06-04 23:54:00
925.44,1121.7137647,2012-06-04 23:55:00
625.331,0,2012-06-04 23:56:00
516.492,0,2012-06-04 23:57:00
782.73,0,2012-06-04 23:58:00
816.453,1096.20324026,2012-06-04 23:59:00
816.361,1096.20324026,2012-06-05 00:00:00
823.413,0,2012-06-05 00:01:00
579.586,0,2012-06-05 00:02:00
416.653,0,2012-06-05 00:03:00
654.255,1092.96619121,2012-06-05 00:04:00
818.591,1092.96619121,2012-06-05 00:05:00
717.28,0,2012-06-05 00:06:00
717.138,0,2012-06-05 00:07:00
706.356,0,2012-06-05 00:08:00
307.84,1095.74832659,2012-06-05 00:09:00
310.567,1095.74832659,2012-06-05 00:10:00
714.104,0,2012-06-05 00:11:00
710.109,0,2012-06-05 00:12:00
1450.32,0,2012-06-05 00:13:00
1385.07,1093.64863599,2012-06-05 00:14:00
1053.24,1093.64863599,2012-06-05 00:15:00
909.84,0,2012-06-05 00:16:00
1177.71,0,2012-06-05 00:17:00
1313.35,0,2012-06-05 00:18:00
1279.65,1094.54855647,2012-06-05 00:19:00
1339.01,1094.54855647,2012-06-05 00:20:00
1410.26,0,2012-06-05 00:21:00
1245.39,0,2012-06-05 00:22:00
996.166,0,2012-06-05 00:23:00
1137.5,1090.89078597,2012-06-05 00:24:00
1404.54,1090.89078597,2012-06-05 00:25:00
1383.13,0,2012-06-05 00:26:00
1392.6,0,2012-06-05 00:27:00
1073.89,0,2012-06-05 00:28:00
975.197,1088.1509286,2012-06-05 00:29:00
1293.2,1088.1509286,2012-06-05 00:30:00
1382.29,0,2012-06-05 00:31:00
1390.77,0,2012-06-05 00:32:00
1217.43,0,2012-06-05 00:33:00
607.004,1041.50222152,2012-06-05 00:34:00
587.156,1041.50222152,2012-06-05 00:35:00
791.837,0,2012-06-05 00:36:00
792.609,0,2012-06-05 00:37:00
811.802,0,2012-06-05 00:38:00
755.432,1012.57246217,2012-06-05 00:39:00
408.461,1012.57246217,2012-06-05 00:40:00
459.903,0,2012-06-05 00:41:00
820.349,0,2012-06-05 00:42:00
814.185,0,2012-06-05 00:43:00
673.019,1069.81291127,2012-06-05 00:44:00
412.114,1069.81291127,2012-06-05 00:45:00
548.769,0,2012-06-05 00:46:00
812.868,0,2012-06-05 00:47:00
625.445,0,2012-06-05 00:48:00
306.181,1067.0324993,2012-06-05 00:49:00
385.937,1067.0324993,2012-06-05 00:50:00
707.564,0,2012-06-05 00:51:00
702.905,0,2012-06-05 00:52:00
709.23,0,2012-06-05 00:53:00
712.061,1067.46219967,2012-06-05 00:54:00
715.667,1067.46219967,2012-06-05 00:55:00
489.585,0,2012-06-05 00:56:00
304.701,0,2012-06-05 00:57:00
528.844,0,2012-06-05 00:58:00
708.66,1035.20629147,2012-06-05 00:59:00
712.183,1035.20629147,2012-06-05 01:00:00
715.035,0,2012-06-05 01:01:00
717.104,0,2012-06-05 01:02:00
607.441,0,2012-06-05 01:03:00
421.895,1021.35405047,2012-06-05 01:04:00
604.881,1021.35405047,2012-06-05 01:05:00
822.484,0,2012-06-05 01:06:00
825.979,0,2012-06-05 01:07:00
826.503,0,2012-06-05 01:08:00
828.253,1008.27692208,2012-06-05 01:09:00
938.556,1008.27692208,2012-06-05 01:10:00
547.73,0,2012-06-05 01:11:00
530.13,0,2012-06-05 01:12:00
896.273,0,2012-06-05 01:13:00
1328.24,1006.87118816,2012-06-05 01:14:00
1627.39,1006.87118816,2012-06-05 01:15:00
1266.98,0,2012-06-05 01:16:00
1134.25,0,2012-06-05 01:17:00
1447.15,0,2012-06-05 01:18:00
1526.81,1009.24652863,2012-06-05 01:19:00
1401.52,1009.24652863,2012-06-05 01:20:00
1112.69,0,2012-06-05 01:21:00
1230.83,0,2012-06-05 01:22:00
1500.34,0,2012-06-05 01:23:00
1518.67,1003.70829356,2012-06-05 01:24:00
1518.0,1003.70829356,2012-06-05 01:25:00
1261.89,0,2012-06-05 01:26:00
1119.35,0,2012-06-05 01:27:00
1340.43,0,2012-06-05 01:28:00
1497.85,984.706935568,2012-06-05 01:29:00
1492.48,984.706935568,2012-06-05 01:30:00
1437.22,0,2012-06-05 01:31:00
1113.59,0,2012-06-05 01:32:00
1158.53,0,2012-06-05 01:33:00
1504.49,911.621743726,2012-06-05 01:34:00
1266.28,911.621743726,2012-06-05 01:35:00
888.203,0,2012-06-05 01:36:00
485.156,0,2012-06-05 01:37:00
390.159,0,2012-06-05 01:38:00
768.63,941.031643739,2012-06-05 01:39:00
802.108,941.031643739,2012-06-05 01:40:00
806.785,0,2012-06-05 01:41:00
506.557,0,2012-06-05 01:42:00
402.498,0,2012-06-05 01:43:00
700.198,970.684710469,2012-06-05 01:44:00
803.874,970.684710469,2012-06-05 01:45:00
807.384,0,2012-06-05 01:46:00
810.884,0,2012-06-05 01:47:00
481.56,0,2012-06-05 01:48:00
306.507,975.095893449,2012-06-05 01:49:00
622.667,975.095893449,2012-06-05 01:50:00
708.406,0,2012-06-05 01:51:00
711.037,0,2012-06-05 01:52:00
714.332,0,2012-06-05 01:53:00
614.356,980.827919701,2012-06-05 01:54:00
307.257,980.827919701,2012-06-05 01:55:00
399.329,0,2012-06-05 01:56:00
712.98,0,2012-06-05 01:57:00
711.328,0,2012-06-05 01:58:00
522.574,971.901765863,2012-06-05 01:59:00
424.057,971.901765863,2012-06-05 02:00:00
716.299,0,2012-06-05 02:01:00
816.806,0,2012-06-05 02:02:00
819.598,0,2012-06-05 02:03:00
824.198,958.763836184,2012-06-05 02:04:00
557.948,958.763836184,2012-06-05 02:05:00
418.134,0,2012-06-05 02:06:00
700.936,0,2012-06-05 02:07:00
816.99,0,2012-06-05 02:08:00
819.025,961.2716157,2012-06-05 02:09:00
724.43,961.2716157,2012-06-05 02:10:00
417.301,0,2012-06-05 02:11:00
505.827,0,2012-06-05 02:12:00
821.425,0,2012-06-05 02:13:00
729.776,967.15675068,2012-06-05 02:14:00
531.963,967.15675068,2012-06-05 02:15:00
1325.52,0,2012-06-05 02:16:00
1517.95,0,2012-06-05 02:17:00
1452.22,0,2012-06-05 02:18:00
1422.55,976.712437992,2012-06-05 02:19:00
1111.49,976.712437992,2012-06-05 02:20:00
1003.41,0,2012-06-05 02:21:00
1316.92,0,2012-06-05 02:22:00
1407.05,0,2012-06-05 02:23:00
1395.92,984.343976404,2012-06-05 02:24:00
1135.01,984.343976404,2012-06-05 02:25:00
878.404,0,2012-06-05 02:26:00
1156.24,0,2012-06-05 02:27:00
1306.92,0,2012-06-05 02:28:00
1289.78,993.410182207,2012-06-05 02:29:00
1315.88,993.410182207,2012-06-05 02:30:00
1293.82,0,2012-06-05 02:31:00
1129.75,0,2012-06-05 02:32:00
891.322,0,2012-06-05 02:33:00
1058.91,993.058649594,2012-06-05 02:34:00
1302.53,993.058649594,2012-06-05 02:35:00
1282.49,0,2012-06-05 02:36:00
720.258,0,2012-06-05 02:37:00
632.903,0,2012-06-05 02:38:00
284.855,986.570413432,2012-06-05 02:39:00
398.494,986.570413432,2012-06-05 02:40:00
702.247,0,2012-06-05 02:41:00
702.996,0,2012-06-05 02:42:00
482.043,0,2012-06-05 02:43:00
413.887,985.262618452,2012-06-05 02:44:00
741.526,985.262618452,2012-06-05 02:45:00
812.801,0,2012-06-05 02:46:00
853.095,0,2012-06-05 02:47:00
942.66,0,2012-06-05 02:48:00
662.483,979.073855351,2012-06-05 02:49:00
533.722,979.073855351,2012-06-05 02:50:00
808.727,0,2012-06-05 02:51:00
928.826,0,2012-06-05 02:52:00
931.395,431.39579425,2012-06-05 02:53:00
636.067,976.244122431,2012-06-05 02:54:00
540.84,1407.63991668,2012-06-05 02:55:00
854.573,0,2012-06-05 02:56:00
926.132,0,2012-06-05 02:57:00
930.629,0,2012-06-05 02:58:00
669.578,948.397894766,2012-06-05 02:59:00
528.221,948.397894766,2012-06-05 03:00:00
788.048,0,2012-06-05 03:01:00
923.91,0,2012-06-05 03:02:00
927.762,0,2012-06-05 03:03:00
821.715,940.183834403,2012-06-05 03:04:00
525.01,940.183834403,2012-06-05 03:05:00
620.528,0,2012-06-05 03:06:00
920.601,430.999811523,2012-06-05 03:07:00
916.005,0,2012-06-05 03:08:00
757.969,938.763262799,2012-06-05 03:09:00
516.338,938.763262799,2012-06-05 03:10:00
690.242,0,2012-06-05 03:11:00
900.354,0,2012-06-05 03:12:00
806.499,0,2012-06-05 03:13:00
598.09,934.823521306,2012-06-05 03:14:00
413.755,934.823521306,2012-06-05 03:15:00
621.368,0,2012-06-05 03:16:00
1373.25,0,2012-06-05 03:17:00
1541.34,0,2012-06-05 03:18:00
1322.44,936.60700114,2012-06-05 03:19:00
1049.95,936.60700114,2012-06-05 03:20:00
1207.42,0,2012-06-05 03:21:00
1404.0,0,2012-06-05 03:22:00
1431.4,430.999811523,2012-06-05 03:23:00
1436.47,1377.70062915,2012-06-05 03:24:00
1133.67,946.700817629,2012-06-05 03:25:00
913.71,0,2012-06-05 03:26:00
1103.18,0,2012-06-05 03:27:00
1310.46,0,2012-06-05 03:28:00
1296.68,954.112270531,2012-06-05 03:29:00
1298.29,954.112270531,2012-06-05 03:30:00
1266.72,0,2012-06-05 03:31:00
908.272,0,2012-06-05 03:32:00
935.966,0,2012-06-05 03:33:00
1310.61,949.61842321,2012-06-05 03:34:00
1409.92,949.61842321,2012-06-05 03:35:00
1346.72,0,2012-06-05 03:36:00
1015.97,0,2012-06-05 03:37:00
732.297,0,2012-06-05 03:38:00
798.599,954.112270531,2012-06-05 03:39:00
794.022,954.112270531,2012-06-05 03:40:00
798.154,0,2012-06-05 03:41:00
603.524,0,2012-06-05 03:42:00
409.92,0,2012-06-05 03:43:00
610.207,955.011154285,2012-06-05 03:44:00
811.678,955.011154285,2012-06-05 03:45:00
813.191,0,2012-06-05 03:46:00
777.678,0,2012-06-05 03:47:00
413.608,0,2012-06-05 03:48:00
441.813,954.237139041,2012-06-05 03:49:00
819.874,954.237139041,2012-06-05 03:50:00
811.093,0,2012-06-05 03:51:00
815.095,0,2012-06-05 03:52:00
711.532,0,2012-06-05 03:53:00
414.22,955.011154285,2012-06-05 03:54:00
522.454,955.011154285,2012-06-05 03:55:00
817.774,0,2012-06-05 03:56:00
815.985,0,2012-06-05 03:57:00
627.697,0,2012-06-05 03:58:00
416.234,934.878778612,2012-06-05 03:59:00
603.335,934.878778612,2012-06-05 04:00:00
710.361,0,2012-06-05 04:01:00
658.344,0,2012-06-05 04:02:00
307.052,0,2012-06-05 04:03:00
365.534,912.511582771,2012-06-05 04:04:00
712.987,912.511582771,2012-06-05 04:05:00
705.04,0,2012-06-05 04:06:00
588.455,0,2012-06-05 04:07:00
309.312,0,2012-06-05 04:08:00
420.052,913.105263152,2012-06-05 04:09:00
705.965,913.105263152,2012-06-05 04:10:00
705.232,0,2012-06-05 04:11:00
711.173,0,2012-06-05 04:12:00
402.003,0,2012-06-05 04:13:00
307.547,906.23545267,2012-06-05 04:14:00
604.144,906.23545267,2012-06-05 04:15:00
704.557,0,2012-06-05 04:16:00
708.867,0,2012-06-05 04:17:00
860.405,0,2012-06-05 04:18:00
1103.02,897.750267202,2012-06-05 04:19:00
1111.67,897.750267202,2012-06-05 04:20:00
1349.97,0,2012-06-05 04:21:00
1374.42,0,2012-06-05 04:22:00
1502.02,0,2012-06-05 04:23:00
1343.79,901.480770023,2012-06-05 04:24:00
1133.36,901.480770023,2012-06-05 04:25:00
1351.16,0,2012-06-05 04:26:00
1527.35,0,2012-06-05 04:27:00
1531.75,0,2012-06-05 04:28:00
1442.36,890.220995009,2012-06-05 04:29:00
1142.58,890.220995009,2012-06-05 04:30:00
1232.61,0,2012-06-05 04:31:00
1525.97,0,2012-06-05 04:32:00
1533.39,0,2012-06-05 04:33:00
1287.93,864.379147608,2012-06-05 04:34:00
1112.2,864.379147608,2012-06-05 04:35:00
1339.17,0,2012-06-05 04:36:00
1534.54,0,2012-06-05 04:37:00
1501.45,0,2012-06-05 04:38:00
1020.03,864.379147608,2012-06-05 04:39:00
502.597,864.379147608,2012-06-05 04:40:00
877.789,0,2012-06-05 04:41:00
895.324,0,2012-06-05 04:42:00
641.691,0,2012-06-05 04:43:00
514.462,867.216830307,2012-06-05 04:44:00
740.251,867.216830307,2012-06-05 04:45:00
903.149,0,2012-06-05 04:46:00
904.526,0,2012-06-05 04:47:00
818.884,0,2012-06-05 04:48:00
408.874,867.166340415,2012-06-05 04:49:00
487.258,867.166340415,2012-06-05 04:50:00
807.031,0,2012-06-05 04:51:00
801.718,0,2012-06-05 04:52:00
812.427,0,2012-06-05 04:53:00
486.422,863.009855486,2012-06-05 04:54:00
412.413,863.009855486,2012-06-05 04:55:00
741.294,0,2012-06-05 04:56:00
812.34,0,2012-06-05 04:57:00
741.777,0,2012-06-05 04:58:00
412.752,833.069604664,2012-06-05 04:59:00
474.826,833.069604664,2012-06-05 05:00:00
811.353,0,2012-06-05 05:01:00
805.28,0,2012-06-05 05:02:00
442.091,0,2012-06-05 05:03:00
408.615,819.049816329,2012-06-05 05:04:00
715.144,819.049816329,2012-06-05 05:05:00
703.544,0,2012-06-05 05:06:00
710.05,0,2012-06-05 05:07:00
713.082,0,2012-06-05 05:08:00
340.981,806.031729466,2012-06-05 05:09:00
309.548,806.031729466,2012-06-05 05:10:00
805.283,0,2012-06-05 05:11:00
823.791,0,2012-06-05 05:12:00
472.657,0,2012-06-05 05:13:00
422.081,801.864915846,2012-06-05 05:14:00
729.165,801.864915846,2012-06-05 05:15:00
0.0,0,2012-06-05 05:16:00
424.299,0,2012-06-05 05:17:00
426.72,0,2012-06-05 05:18:00
749.214,811.087712178,2012-06-05 05:19:00
1645.24,811.087712178,2012-06-05 05:20:00
1427.3,0,2012-06-05 05:21:00
1103.87,0,2012-06-05 05:22:00
1182.86,0,2012-06-05 05:23:00
1457.38,811.087712178,2012-06-05 05:24:00
1356.29,811.087712178,2012-06-05 05:25:00
1021.6,0,2012-06-05 05:26:00
1156.91,0,2012-06-05 05:27:00
1441.43,0,2012-06-05 05:28:00
1422.82,2177.26358583,2012-06-05 05:29:00
1034.93,808.414235823,2012-06-05 05:30:00
1048.7,0,2012-06-05 05:31:00
1414.03,0,2012-06-05 05:32:00
1420.02,0,2012-06-05 05:33:00
1421.96,801.546212326,2012-06-05 05:34:00
1027.22,801.546212326,2012-06-05 05:35:00
1039.84,0,2012-06-05 05:36:00
1376.44,0,2012-06-05 05:37:00
1317.67,0,2012-06-05 05:38:00
1276.85,763.573431738,2012-06-05 05:39:00
917.149,763.573431738,2012-06-05 05:40:00
471.389,0,2012-06-05 05:41:00
693.643,0,2012-06-05 05:42:00
683.343,0,2012-06-05 05:43:00
436.475,781.669034294,2012-06-05 05:44:00
297.989,781.669034294,2012-06-05 05:45:00
483.671,0,2012-06-05 05:46:00
699.377,0,2012-06-05 05:47:00
532.691,0,2012-06-05 05:48:00
319.324,788.055369519,2012-06-05 05:49:00
472.319,788.055369519,2012-06-05 05:50:00
703.267,0,2012-06-05 05:51:00
705.529,0,2012-06-05 05:52:00
521.433,0,2012-06-05 05:53:00
307.924,803.076434876,2012-06-05 05:54:00
506.716,803.076434876,2012-06-05 05:55:00
705.006,0,2012-06-05 05:56:00
710.465,0,2012-06-05 05:57:00
715.804,0,2012-06-05 05:58:00
343.621,798.64401314,2012-06-05 05:59:00
319.928,798.64401314,2012-06-05 06:00:00
802.301,0,2012-06-05 06:01:00
833.572,0,2012-06-05 06:02:00
562.929,0,2012-06-05 06:03:00
489.962,809.310815334,2012-06-05 06:04:00
777.904,809.310815334,2012-06-05 06:05:00
931.36,0,2012-06-05 06:06:00
741.256,0,2012-06-05 06:07:00
541.686,0,2012-06-05 06:08:00
799.258,812.54780793,2012-06-05 06:09:00
933.539,812.54780793,2012-06-05 06:10:00
723.614,0,2012-06-05 06:11:00
547.282,0,2012-06-05 06:12:00
760.682,0,2012-06-05 06:13:00
936.49,818.365685839,2012-06-05 06:14:00
730.383,818.365685839,2012-06-05 06:15:00
530.315,0,2012-06-05 06:16:00
718.994,0,2012-06-05 06:17:00
920.829,0,2012-06-05 06:18:00
923.18,823.12776354,2012-06-05 06:19:00
542.558,823.12776354,2012-06-05 06:20:00
1001.17,0,2012-06-05 06:21:00
1698.36,0,2012-06-05 06:22:00
1613.02,0,2012-06-05 06:23:00
1183.92,833.477567167,2012-06-05 06:24:00
1181.79,833.477567167,2012-06-05 06:25:00
1514.81,0,2012-06-05 06:26:00
1411.66,0,2012-06-05 06:27:00
1429.61,0,2012-06-05 06:28:00
1237.03,847.186507481,2012-06-05 06:29:00
1878.49,847.186507481,2012-06-05 06:30:00
2131.42,0,2012-06-05 06:31:00
2332.6,0,2012-06-05 06:32:00
2333.8,0,2012-06-05 06:33:00
2161.68,863.899538254,2012-06-05 06:34:00
1962.28,863.899538254,2012-06-05 06:35:00
1886.0,0,2012-06-05 06:36:00
1469.02,0,2012-06-05 06:37:00
1464.3,0,2012-06-05 06:38:00
1157.96,860.049037502,2012-06-05 06:39:00
1061.91,860.049037502,2012-06-05 06:40:00
1344.85,0,2012-06-05 06:41:00
1339.05,0,2012-06-05 06:42:00
821.17,0,2012-06-05 06:43:00
714.936,872.462269128,2012-06-05 06:44:00
421.53,872.462269128,2012-06-05 06:45:00
561.788,0,2012-06-05 06:46:00
733.201,0,2012-06-05 06:47:00
736.661,0,2012-06-05 06:48:00
565.862,881.19830877,2012-06-05 06:49:00
464.711,881.19830877,2012-06-05 06:50:00
645.224,0,2012-06-05 06:51:00
850.122,0,2012-06-05 06:52:00
726.17,0,2012-06-05 06:53:00
458.72,881.938911722,2012-06-05 06:54:00
579.298,881.938911722,2012-06-05 06:55:00
852.397,0,2012-06-05 06:56:00
853.789,0,2012-06-05 06:57:00
648.786,0,2012-06-05 06:58:00
458.406,894.646474696,2012-06-05 06:59:00
647.244,894.646474696,2012-06-05 07:00:00
848.313,0,2012-06-05 07:01:00
663.422,0,2012-06-05 07:02:00
459.426,0,2012-06-05 07:03:00
633.314,909.112646077,2012-06-05 07:04:00
853.777,909.112646077,2012-06-05 07:05:00
687.373,0,2012-06-05 07:06:00
460.891,0,2012-06-05 07:07:00
625.953,0,2012-06-05 07:08:00
850.349,928.304800258,2012-06-05 07:09:00
856.89,928.304800258,2012-06-05 07:10:00
660.508,0,2012-06-05 07:11:00
459.974,0,2012-06-05 07:12:00
691.485,0,2012-06-05 07:13:00
880.849,1826.47001264,2012-06-05 07:14:00
690.26,945.050520153,2012-06-05 07:15:00
449.5,0,2012-06-05 07:16:00
738.57,0,2012-06-05 07:17:00
1013.25,0,2012-06-05 07:18:00
1012.74,962.992471537,2012-06-05 07:19:00
1015.67,962.992471537,2012-06-05 07:20:00
1018.23,0,2012-06-05 07:21:00
934.91,0,2012-06-05 07:22:00
1421.7,0,2012-06-05 07:23:00
1577.72,978.464365163,2012-06-05 07:24:00
1660.72,978.464365163,2012-06-05 07:25:00
1626.55,0,2012-06-05 07:26:00
1629.11,0,2012-06-05 07:27:00
1640.03,0,2012-06-05 07:28:00
1276.22,887.686819873,2012-06-05 07:29:00
1093.82,1328.39656611,2012-06-05 07:30:00
1457.03,0,2012-06-05 07:31:00
1542.69,881.419492483,2012-06-05 07:32:00
1533.31,0,2012-06-05 07:33:00
1528.78,1795.71836128,2012-06-05 07:34:00
1424.77,1355.00861504,2012-06-05 07:35:00
1161.45,0,2012-06-05 07:36:00
978.596,881.419492483,2012-06-05 07:37:00
1167.12,0,2012-06-05 07:38:00
1471.53,975.289199273,2012-06-05 07:39:00
1256.32,1415.99894551,2012-06-05 07:40:00
1041.74,440.709746242,2012-06-05 07:41:00
1258.21,0,2012-06-05 07:42:00
1484.55,0,2012-06-05 07:43:00
885.416,1315.16527326,2012-06-05 07:44:00
551.849,874.455527014,2012-06-05 07:45:00
789.407,0,2012-06-05 07:46:00
985.552,0,2012-06-05 07:47:00
831.044,0,2012-06-05 07:48:00
585.039,836.456049718,2012-06-05 07:49:00
756.796,836.456049718,2012-06-05 07:50:00
1396.32,0,2012-06-05 07:51:00
2474.38,0,2012-06-05 07:52:00
2149.9,0,2012-06-05 07:53:00
1863.93,935.846912295,2012-06-05 07:54:00
899.24,935.846912295,2012-06-05 07:55:00
969.29,0,2012-06-05 07:56:00
662.625,0,2012-06-05 07:57:00
573.728,0,2012-06-05 07:58:00
888.575,997.646439735,2012-06-05 07:59:00
960.612,997.646439735,2012-06-05 08:00:00
663.096,0,2012-06-05 08:01:00
566.522,0,2012-06-05 08:02:00
975.451,0,2012-06-05 08:03:00
2438.09,1014.41590396,2012-06-05 08:04:00
2337.17,1014.41590396,2012-06-05 08:05:00
1698.76,0,2012-06-05 08:06:00
866.056,0,2012-06-05 08:07:00
525.021,0,2012-06-05 08:08:00
476.273,1040.16763048,2012-06-05 08:09:00
818.647,1040.16763048,2012-06-05 08:10:00
860.084,498.028611504,2012-06-05 08:11:00
502.071,0,2012-06-05 08:12:00
451.604,0,2012-06-05 08:13:00
776.763,1052.8692904,2012-06-05 08:14:00
838.375,1052.8692904,2012-06-05 08:15:00
842.029,0,2012-06-05 08:16:00
844.709,0,2012-06-05 08:17:00
845.794,0,2012-06-05 08:18:00
532.045,873.744239067,2012-06-05 08:19:00
443.356,873.744239067,2012-06-05 08:20:00
760.315,0,2012-06-05 08:21:00
844.399,0,2012-06-05 08:22:00
848.198,0,2012-06-05 08:23:00
1478.82,926.419944514,2012-06-05 08:24:00
1281.51,926.419944514,2012-06-05 08:25:00
1090.46,0,2012-06-05 08:26:00
1370.49,0,2012-06-05 08:27:00
1522.68,0,2012-06-05 08:28:00
1271.98,1116.38476806,2012-06-05 08:29:00
1141.04,1116.38476806,2012-06-05 08:30:00
1552.53,0,2012-06-05 08:31:00
1663.37,0,2012-06-05 08:32:00
1529.33,0,2012-06-05 08:33:00
1542.25,794.489984209,2012-06-05 08:34:00
1583.63,794.489984209,2012-06-05 08:35:00
1307.81,0,2012-06-05 08:36:00
1132.99,0,2012-06-05 08:37:00
1382.81,440.000026574,2012-06-05 08:38:00
1453.58,911.832158122,2012-06-05 08:39:00
1430.4,1351.8321847,2012-06-05 08:40:00
1066.5,0,2012-06-05 08:41:00
1099.36,0,2012-06-05 08:42:00
1402.25,0,2012-06-05 08:43:00
1423.43,951.461782253,2012-06-05 08:44:00
969.934,951.461782253,2012-06-05 08:45:00
419.951,0,2012-06-05 08:46:00
787.761,0,2012-06-05 08:47:00
812.339,0,2012-06-05 08:48:00
523.209,1076.68237445,2012-06-05 08:49:00
432.245,1076.68237445,2012-06-05 08:50:00
704.544,0,2012-06-05 08:51:00
860.428,0,2012-06-05 08:52:00
733.352,440.000026574,2012-06-05 08:53:00
